pool_id,steering_trajectory_id,source_collection,canonical_task,canonical_subtask,slot_index,command,automatic_class,rule_reason,secondary_review_required,primary_manual_class,primary_same_intent_with_canonical,primary_reviewer,primary_review_notes,secondary_manual_class,secondary_same_intent_with_canonical,secondary_reviewer,secondary_review_notes,adjudicated_class,adjudicated_same_intent_with_canonical,adjudicator,adjudication_notes
pool_2ed6298412f0f698,18819,bridge_data_v1,take cup off plate,reach for the cup on the plate,6,"move down to the cup at [86, 65]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_2ed6298412f0f698,18819,bridge_data_v1,take cup off plate,reach for the cup on the plate,7,reach for the cup on the plate,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_51e8a01f645526a6,2432,bridge_data_v1,put knife on cutting board,Release knife onto cutting board,0,Release knife onto cutting board,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_51e8a01f645526a6,2432,bridge_data_v1,put knife on cutting board,Release knife onto cutting board,1,"Open the gripper at [128, 134].",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_51e8a01f645526a6,2432,bridge_data_v1,put knife on cutting board,Release knife onto cutting board,2,put knife on cutting board,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_51e8a01f645526a6,2432,bridge_data_v1,put knife on cutting board,Release knife onto cutting board,3,"Open the gripper at [128, 134], [137, 129], [142, 126].",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_51e8a01f645526a6,2432,bridge_data_v1,put knife on cutting board,Release knife onto cutting board,4,Open the gripper to release the knife on the cutting board.,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_51e8a01f645526a6,2432,bridge_data_v1,put knife on cutting board,Release knife onto cutting board,5,"Open the gripper at [128, 134] and let the knife fall at [195, 50]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_51e8a01f645526a6,2432,bridge_data_v1,put knife on cutting board,Release knife onto cutting board,6,"Release the knife onto the cutting board at [116, 28].",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_51e8a01f645526a6,2432,bridge_data_v1,put knife on cutting board,Release knife onto cutting board,7,Open the gripper.,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_51e8a01f645526a6,2432,bridge_data_v1,put knife on cutting board,Release knife onto cutting board,8,Open the gripper to place the knife above the cutting board.,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_6570de581129aeac,47018,bridge_data_v1,put pot on stove which is near stove,Grasp the pot,0,"Close gripper near the pot at [116, 76]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_6570de581129aeac,47018,bridge_data_v1,put pot on stove which is near stove,Grasp the pot,1,"Close gripper around the pot at [115, 72]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_6570de581129aeac,47018,bridge_data_v1,put pot on stove which is near stove,Grasp the pot,2,"Move to [100, 46] and close the gripper",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_6570de581129aeac,47018,bridge_data_v1,put pot on stove which is near stove,Grasp the pot,3,put pot on stove which is near stove,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_6570de581129aeac,47018,bridge_data_v1,put pot on stove which is near stove,Grasp the pot,4,"Move to the pot at [115, 73] and grasp it",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_6570de581129aeac,47018,bridge_data_v1,put pot on stove which is near stove,Grasp the pot,5,Grasp the pot,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_6570de581129aeac,47018,bridge_data_v1,put pot on stove which is near stove,Grasp the pot,6,"Close the gripper at [79, 25], [100, 46], [102, 52]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_6570de581129aeac,47018,bridge_data_v1,put pot on stove which is near stove,Grasp the pot,7,Close the gripper on the pot,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_6570de581129aeac,47018,bridge_data_v1,put pot on stove which is near stove,Grasp the pot,8,"Grasp the pot at [115, 72]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,0,put spoon in bowl sink,task_level_language,shared_trajectory_task_exact_normalized_match,True,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,1,"Move up slightly with spoon at [194, 114], [194, 116], [193, 116]",multi_point_gripper_trace,two_or_more_coordinate_pairs,True,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,2,Move the spoon up,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,3,"Lift up the spoon to avoid the bowl at [108, 182]",point_coordinate_grounding,one_coordinate_pair,True,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,4,Move up to lift the spoon,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,True,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,5,Lift Spoon,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,True,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,6,Raise the spoon,subtask_same_intent_paraphrase_candidate,matching_action_family_and_no_added_entities,True,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,7,Lift the spoon,subtask_same_intent_paraphrase_candidate,matching_action_family_and_no_added_entities,True,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,8,Move up with the spoon,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_3209df1712dbbe6e,50981,bridge_data_v1,put spoon in bowl sink,Lift Spoon,9,"Lift the spoon while avoiding the bowl at [108, 182]",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,True,,,,,,,,,,,,
pool_8f5025d54a42bd41,4386,bridge_data_v1,open microwave,Move arm away from microwave,0,Move the arm away from the microwave,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_8f5025d54a42bd41,4386,bridge_data_v1,open microwave,Move arm away from microwave,1,"Move to [140, 124], [110, 135], [90, 126], [86, 111], [78, 78]",multi_point_gripper_trace,two_or_more_coordinate_pairs,True,,,,,,,,,,,,
pool_8f5025d54a42bd41,4386,bridge_data_v1,open microwave,Move arm away from microwave,2,Move up and left from the microwave,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_8f5025d54a42bd41,4386,bridge_data_v1,open microwave,Move arm away from microwave,3,"Move away from microwave at [104, 102]",point_coordinate_grounding,one_coordinate_pair,True,,,,,,,,,,,,
pool_8f5025d54a42bd41,4386,bridge_data_v1,open microwave,Move arm away from microwave,4,Move arm away from microwave,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,True,,,,,,,,,,,,
pool_8f5025d54a42bd41,4386,bridge_data_v1,open microwave,Move arm away from microwave,5,Move the arm up and to the left,atomic_motion_or_gripper_command,high_precision_atomic_pattern,True,,,,,,,,,,,,
pool_8f5025d54a42bd41,4386,bridge_data_v1,open microwave,Move arm away from microwave,6,open microwave,task_level_language,shared_trajectory_task_exact_normalized_match,True,,,,,,,,,,,,
pool_8f5025d54a42bd41,4386,bridge_data_v1,open microwave,Move arm away from microwave,7,Move arm away,atomic_motion_or_gripper_command,high_precision_atomic_pattern,True,,,,,,,,,,,,
pool_8f5025d54a42bd41,4386,bridge_data_v1,open microwave,Move arm away from microwave,8,Move left and up to move away,atomic_motion_or_gripper_command,high_precision_atomic_pattern,True,,,,,,,,,,,,
pool_0472e4f102d50377,34567,bridge_data_v1,put cup from counter or drying rack into sink,Lift and move Cup to Sink,0,Move backward with the cup,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_0472e4f102d50377,34567,bridge_data_v1,put cup from counter or drying rack into sink,Lift and move Cup to Sink,1,"Move backward with the cup from [169, 33] to [165, 23]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_0472e4f102d50377,34567,bridge_data_v1,put cup from counter or drying rack into sink,Lift and move Cup to Sink,2,Lift and move the cup to the sink,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_0472e4f102d50377,34567,bridge_data_v1,put cup from counter or drying rack into sink,Lift and move Cup to Sink,3,Lift and move Cup to Sink,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_0472e4f102d50377,34567,bridge_data_v1,put cup from counter or drying rack into sink,Lift and move Cup to Sink,4,Lift the cup,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_0472e4f102d50377,34567,bridge_data_v1,put cup from counter or drying rack into sink,Lift and move Cup to Sink,5,"Lift and move the cup, moving the gripper from [169, 33] to [165, 23]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_0472e4f102d50377,34567,bridge_data_v1,put cup from counter or drying rack into sink,Lift and move Cup to Sink,6,put cup from counter or drying rack into sink,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_0472e4f102d50377,34567,bridge_data_v1,put cup from counter or drying rack into sink,Lift and move Cup to Sink,7,Move backward with the cup toward where it will be released into the sink,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_e1b6e87c2fc23ac2,48153,bridge_data_v1,put fork from basket to tray,Lift fork out of basket,0,Move the fork up from the basket,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_e1b6e87c2fc23ac2,48153,bridge_data_v1,put fork from basket to tray,Lift fork out of basket,1,"Lift the fork out of the basket at [66, 140]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_e1b6e87c2fc23ac2,48153,bridge_data_v1,put fork from basket to tray,Lift fork out of basket,2,Move up with the fork,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_e1b6e87c2fc23ac2,48153,bridge_data_v1,put fork from basket to tray,Lift fork out of basket,3,"Move the fork from [88, 68] to [90, 66]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_e1b6e87c2fc23ac2,48153,bridge_data_v1,put fork from basket to tray,Lift fork out of basket,4,Lift the fork out of the basket,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_e1b6e87c2fc23ac2,48153,bridge_data_v1,put fork from basket to tray,Lift fork out of basket,5,Lift fork out of basket,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_e1b6e87c2fc23ac2,48153,bridge_data_v1,put fork from basket to tray,Lift fork out of basket,6,"Lift up the fork at [171, 160]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_e1b6e87c2fc23ac2,48153,bridge_data_v1,put fork from basket to tray,Lift fork out of basket,7,Move up,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_e1b6e87c2fc23ac2,48153,bridge_data_v1,put fork from basket to tray,Lift fork out of basket,8,put fork from basket to tray,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,0,Release the cloth,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,1,"Open gripper at [45, 78]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,2,unfold the cloth into the left to right,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,3,"Move to [46, 78] and release the cloth",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,4,Release grasp of the cloth,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,5,Open the gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,6,Move and release the cloth,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,7,Move forward and open the gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,8,"Move the gripper away from the cloth at [82, 154] and open",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_e64edb900cd49b18,28033,bridge_data_v2,unfold the cloth into the left to right,Release grasp of the cloth,9,"Move to [45, 78] and open the gripper",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_eb0b64933e51a92f,8562,bridge_data_v2,move the red hexagon to the right side of the table,Stop and place red hexagon on the table,0,"Place the red hexagon near [162, 17].",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_eb0b64933e51a92f,8562,bridge_data_v2,move the red hexagon to the right side of the table,Stop and place red hexagon on the table,1,"Stop at [135, 13] and place the red hexagon down.",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_eb0b64933e51a92f,8562,bridge_data_v2,move the red hexagon to the right side of the table,Stop and place red hexagon on the table,2,move the red hexagon to the right side of the table,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_eb0b64933e51a92f,8562,bridge_data_v2,move the red hexagon to the right side of the table,Stop and place red hexagon on the table,3,Stop and place the red hexagon down.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_eb0b64933e51a92f,8562,bridge_data_v2,move the red hexagon to the right side of the table,Stop and place red hexagon on the table,4,Place the red hexagon on the table.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_eb0b64933e51a92f,8562,bridge_data_v2,move the red hexagon to the right side of the table,Stop and place red hexagon on the table,5,Stop and place red hexagon on the table,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_eb0b64933e51a92f,8562,bridge_data_v2,move the red hexagon to the right side of the table,Stop and place red hexagon on the table,6,Move the red hexagon down to the table.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_eb0b64933e51a92f,8562,bridge_data_v2,move the red hexagon to the right side of the table,Stop and place red hexagon on the table,7,Place the red hexagon on the right side of the table.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_eb0b64933e51a92f,8562,bridge_data_v2,move the red hexagon to the right side of the table,Stop and place red hexagon on the table,8,"Stop at [197, 29] and release.",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_6d2f71620a4f4809,25575,bridge_data_v2,moved the silver lid cover to the lower right of the stove,Move away from the silver lid cover,0,"Move away from the lid at [182, 187].",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
